drill,hole,mse,adaptive_threshold,prediction,label,drill_lead_time
drill_4mm_18_batch_01_collet_1_07-02-2025,54,19.209944,0.0035082486,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,55,24.308737,0.0035082486,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,56,24.671309,0.0035082486,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,57,24.343346,0.0035082486,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,58,14.51853,0.0035082486,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,59,20.09965,0.0035082486,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,60,25.289606,0.0035082486,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,61,23.898977,0.0035082486,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,62,23.00101,0.0035082486,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,63,24.198801,0.0035082486,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,64,24.406479,0.0035082486,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,65,22.308859,0.0035082486,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,66,24.227783,0.0035082486,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,67,24.083916,0.0035082486,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,68,25.414932,0.0035082486,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,69,16.526094,0.0035082486,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,70,23.613108,0.0035082486,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,71,22.518988,0.0035082486,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,72,17.553305,0.0035082486,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,73,18.176096,0.0035082486,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,74,17.212423,0.0035082486,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,75,7.548171,0.0035082486,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,76,16.360752,0.0035082486,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,77,21.827208,0.0035082486,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,78,11.557464,0.0035082486,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,79,19.386402,0.0035082486,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,80,11.725585,0.0035082486,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,81,22.390455,0.0035082486,1.0,1,66
drill_4mm_19_batch_02_collet_1_13-02-2025,1,0.00010355223,0.007855082,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,2,0.0024754955,0.007855082,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,3,0.0009731151,0.007855082,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,4,0.007931732,0.007855082,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,5,0.00409924,0.007855082,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,6,0.73206383,0.007855082,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,7,0.97862387,0.007855082,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,8,1.4983939,0.007855082,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,9,2.1646051,0.007855082,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,10,11.592523,0.007855082,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,11,5.252008,0.007855082,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,12,4.487292,0.007855082,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,13,4.527577,0.007855082,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,14,8.705997,0.007855082,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,15,4.549785,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,16,11.078569,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,17,11.994229,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,18,10.996304,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,19,10.116319,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,20,12.759721,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,21,8.432697,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,22,9.70653,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,23,8.491774,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,24,9.03372,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,25,10.664858,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,26,8.93668,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,27,13.949553,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,28,7.849415,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,29,8.233009,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,30,6.982165,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,31,6.4830694,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,32,7.8146625,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,33,8.28288,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,34,9.835685,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,35,10.255014,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,36,8.543585,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,37,10.203452,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,38,10.831689,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,39,7.3881793,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,40,8.53376,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,41,8.167964,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,42,7.6868343,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,43,6.8630257,0.007855082,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,44,10.201636,0.007855082,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,45,10.322823,0.007855082,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,46,8.637781,0.007855082,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,47,10.359514,0.007855082,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,48,15.703161,0.007855082,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,49,11.346874,0.007855082,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,50,14.687592,0.007855082,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,51,11.646238,0.007855082,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,52,15.112645,0.007855082,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,53,13.777207,0.007855082,1.0,1,38
drill_4mm_20_batch_03_collet_1_13-02-2025,1,0.00017374972,0.01593234,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,2,0.0033663544,0.01593234,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,3,0.01618879,0.01593234,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,4,9.047416e-05,0.01593234,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,5,8.5904925e-05,0.01593234,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,6,1.748694,0.01593234,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,7,3.0113106,0.01593234,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,8,3.3604436,0.01593234,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,9,3.8383062,0.01593234,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,10,5.021028,0.01593234,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,11,3.5264072,0.01593234,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,12,5.425681,0.01593234,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,13,4.7786293,0.01593234,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,14,4.8042994,0.01593234,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,15,4.216142,0.01593234,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,16,4.090505,0.01593234,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,17,3.3512926,0.01593234,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,18,3.1637478,0.01593234,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,19,3.5134602,0.01593234,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,20,3.8787649,0.01593234,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,21,3.7705252,0.01593234,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,22,3.1333668,0.01593234,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,23,3.8280451,0.01593234,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,24,4.411455,0.01593234,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,25,3.4354184,0.01593234,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,26,2.8106945,0.01593234,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,27,2.7829776,0.01593234,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,28,4.023855,0.01593234,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,29,4.7458625,0.01593234,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,30,3.4748523,0.01593234,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,31,3.034769,0.01593234,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,32,6.0712423,0.01593234,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,33,5.8643303,0.01593234,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,34,7.4530344,0.01593234,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,35,8.361382,0.01593234,1.0,1,20
drill_4mm_21_batch_02_collet_2_14-02-2025,1,3.7347207e-05,0.015448558,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,2,0.001770747,0.015448558,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,3,0.0106789265,0.015448558,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,4,0.015545897,0.015448558,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,5,0.0017528503,0.015448558,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,6,2.9385037,0.015448558,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,7,5.4595575,0.015448558,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,8,5.342306,0.015448558,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,9,9.092894,0.015448558,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,10,11.802207,0.015448558,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,11,7.289526,0.015448558,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,12,6.283822,0.015448558,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,13,16.04041,0.015448558,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,14,10.088992,0.015448558,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,15,6.812174,0.015448558,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,16,7.966041,0.015448558,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,17,7.9325643,0.015448558,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,18,9.669132,0.015448558,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,19,13.760282,0.015448558,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,20,10.0441675,0.015448558,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,21,10.135307,0.015448558,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,22,13.478455,0.015448558,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,23,7.6638603,0.015448558,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,24,15.275074,0.015448558,1.0,1,13
drill_4mm_21_batch_02_collet_2_14-02-2025,25,7.1439724,0.015448558,1.0,1,13
drill_4mm_21_batch_02_collet_2_14-02-2025,26,14.895906,0.015448558,1.0,1,13
drill_4mm_21_batch_02_collet_2_14-02-2025,27,12.416845,0.015448558,1.0,1,13
drill_4mm_21_batch_02_collet_2_14-02-2025,28,14.888192,0.015448558,1.0,1,13
drill_4mm_22_batch_03_collet_2_14-02-2025,1,0.0004468121,0.010505875,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,2,0.0018174448,0.010505875,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,3,0.001565069,0.010505875,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,4,0.010683189,0.010505875,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,5,0.0013652205,0.010505875,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,6,0.7934031,0.010505875,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,7,5.947036,0.010505875,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,8,7.5422297,0.010505875,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,9,9.528336,0.010505875,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,10,9.799983,0.010505875,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,11,9.200643,0.010505875,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,12,6.7780166,0.010505875,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,13,5.590013,0.010505875,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,14,6.7190466,0.010505875,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,15,5.0540123,0.010505875,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,16,8.418435,0.010505875,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,17,9.877879,0.010505875,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,18,8.4429035,0.010505875,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,19,13.839749,0.010505875,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,20,11.790152,0.010505875,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,21,17.911034,0.010505875,1.0,1,9
drill_4mm_22_batch_03_collet_2_14-02-2025,22,15.367357,0.010505875,1.0,1,9
drill_4mm_22_batch_03_collet_2_14-02-2025,23,26.71531,0.010505875,1.0,1,9
drill_4mm_22_batch_03_collet_2_14-02-2025,24,18.246994,0.010505875,1.0,1,9
drill_4mm_23_batch_01_collet_2_14-02-2025,1,4.04621e-05,0.004206067,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,2,0.00094549375,0.004206067,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,3,0.0042614006,0.004206067,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,4,0.0014947208,0.004206067,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,5,4.8042635e-05,0.004206067,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,6,3.7225842,0.004206067,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,7,5.828268,0.004206067,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,8,7.171137,0.004206067,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,9,13.66869,0.004206067,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,10,21.462662,0.004206067,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,11,23.05231,0.004206067,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,12,18.36638,0.004206067,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,13,15.704657,0.004206067,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,14,14.96655,0.004206067,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,15,16.245886,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,16,17.389982,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,17,20.052261,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,18,18.473501,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,19,19.655905,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,20,28.501993,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,21,38.808807,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,22,29.014936,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,23,19.602402,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,24,18.649872,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,25,14.65304,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,26,31.445385,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,27,10.660259,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,28,18.696272,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,29,18.73011,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,30,29.587757,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,31,15.819686,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,32,19.738033,0.004206067,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,33,18.511133,0.004206067,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,34,11.6942425,0.004206067,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,35,13.383944,0.004206067,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,36,22.268848,0.004206067,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,37,22.339712,0.004206067,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,38,39.976387,0.004206067,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,39,15.474931,0.004206067,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,40,19.17891,0.004206067,1.0,1,25
