drill,hole,score,label,threshold,prediction,drill_lead_time
drill_4mm_19_batch_02_collet_1_13-02-2025,2,0.0026251327,0,0.1168266236782074,0,42
drill_4mm_19_batch_02_collet_1_13-02-2025,3,0.11806186,0,0.1168266236782074,0,42
drill_4mm_19_batch_02_collet_1_13-02-2025,4,0.057187147,0,0.1168266236782074,0,42
drill_4mm_19_batch_02_collet_1_13-02-2025,5,0.105709426,0,0.1168266236782074,0,42
drill_4mm_19_batch_02_collet_1_13-02-2025,6,0.041640114,0,0.1168266236782074,0,42
drill_4mm_19_batch_02_collet_1_13-02-2025,7,0.066973686,0,0.1168266236782074,0,42
drill_4mm_19_batch_02_collet_1_13-02-2025,8,0.0664061,0,0.1168266236782074,0,42
drill_4mm_19_batch_02_collet_1_13-02-2025,9,0.08758204,0,0.1168266236782074,0,42
drill_4mm_19_batch_02_collet_1_13-02-2025,10,0.79893804,0,0.1168266236782074,0,42
drill_4mm_19_batch_02_collet_1_13-02-2025,11,0.9021712,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,12,0.22289775,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,13,0.1181056,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,14,0.5235599,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,15,0.31245238,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,16,0.6186945,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,17,0.6033934,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,18,0.8299265,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,19,0.4369089,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,20,0.8055789,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,21,0.95545757,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,22,0.8454871,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,23,0.41007334,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,24,0.6092505,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,25,0.7893009,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,26,0.84501153,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,27,0.75831544,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,28,0.37020162,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,29,0.5535425,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,30,0.34668106,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,31,0.84692675,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,32,0.4151101,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,33,0.81132233,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,34,0.86318547,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,35,0.79317325,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,36,0.8868774,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,37,0.7518673,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,38,0.74027526,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,39,0.78630096,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,40,0.7652568,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,41,0.8814276,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,42,0.81866026,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,43,0.91401196,0,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,44,0.8724082,1,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,45,0.8931023,1,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,46,0.8544997,1,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,47,0.909719,1,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,48,0.95146304,1,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,49,0.99135053,1,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,50,0.98020524,1,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,51,0.9590852,1,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,52,0.6490765,1,0.1168266236782074,1,42
drill_4mm_19_batch_02_collet_1_13-02-2025,53,0.90852267,1,0.1168266236782074,1,42
drill_4mm_20_batch_03_collet_1_13-02-2025,1,0.0078004766,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,2,0.04973491,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,3,0.0058311084,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,4,0.17224894,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,5,0.20069876,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,6,0.81661063,0,0.19785378873348236,1,29
drill_4mm_20_batch_03_collet_1_13-02-2025,7,0.466536,0,0.19785378873348236,1,29
drill_4mm_20_batch_03_collet_1_13-02-2025,8,0.22337615,0,0.19785378873348236,1,29
drill_4mm_20_batch_03_collet_1_13-02-2025,9,0.35487935,0,0.19785378873348236,1,29
drill_4mm_20_batch_03_collet_1_13-02-2025,10,0.25282916,0,0.19785378873348236,1,29
drill_4mm_20_batch_03_collet_1_13-02-2025,11,0.2964186,0,0.19785378873348236,1,29
drill_4mm_20_batch_03_collet_1_13-02-2025,12,0.6737079,0,0.19785378873348236,1,29
drill_4mm_20_batch_03_collet_1_13-02-2025,13,0.42527887,0,0.19785378873348236,1,29
drill_4mm_20_batch_03_collet_1_13-02-2025,14,0.0401666,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,15,0.062182836,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,16,0.1995924,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,17,0.0678234,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,18,0.26630712,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,19,0.21392512,0,0.19785378873348236,1,29
drill_4mm_20_batch_03_collet_1_13-02-2025,20,0.04521492,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,21,0.054712128,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,22,0.18743312,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,23,0.029510269,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,24,0.33379254,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,25,0.771647,0,0.19785378873348236,1,29
drill_4mm_20_batch_03_collet_1_13-02-2025,26,0.069239184,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,27,0.046988305,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,28,0.05652813,0,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,29,0.12303894,1,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,30,0.34932652,1,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,31,0.6152468,1,0.19785378873348236,1,29
drill_4mm_20_batch_03_collet_1_13-02-2025,32,0.69685674,1,0.19785378873348236,1,29
drill_4mm_20_batch_03_collet_1_13-02-2025,33,0.95451355,1,0.19785378873348236,1,29
drill_4mm_20_batch_03_collet_1_13-02-2025,34,0.13157867,1,0.19785378873348236,0,29
drill_4mm_20_batch_03_collet_1_13-02-2025,35,0.4725461,1,0.19785378873348236,0,29
drill_4mm_21_batch_02_collet_2_14-02-2025,1,0.08653592,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,2,0.0071733594,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,3,0.009876404,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,4,0.01718076,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,5,0.04995349,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,6,0.09481982,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,7,0.051060323,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,8,0.0655124,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,9,0.054206833,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,10,0.2019211,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,11,0.102514505,0,0.1,1,17
drill_4mm_21_batch_02_collet_2_14-02-2025,12,0.08395262,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,13,0.9082528,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,14,0.16298987,0,0.1,1,17
drill_4mm_21_batch_02_collet_2_14-02-2025,15,0.09938371,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,16,0.03844853,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,17,0.04262333,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,18,0.04092193,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,19,0.010757234,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,20,0.06465842,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,21,0.048403792,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,22,0.7420135,0,0.1,0,17
drill_4mm_21_batch_02_collet_2_14-02-2025,23,0.10422289,0,0.1,1,17
drill_4mm_21_batch_02_collet_2_14-02-2025,24,0.6188656,1,0.1,1,17
drill_4mm_21_batch_02_collet_2_14-02-2025,25,0.20766102,1,0.1,1,17
drill_4mm_21_batch_02_collet_2_14-02-2025,26,0.67883396,1,0.1,1,17
drill_4mm_21_batch_02_collet_2_14-02-2025,27,0.5068314,1,0.1,1,17
drill_4mm_21_batch_02_collet_2_14-02-2025,28,0.39277777,1,0.1,1,17
drill_4mm_22_batch_03_collet_2_14-02-2025,1,0.048137788,0,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,2,0.009972063,0,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,3,0.049158506,0,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,4,0.030986296,0,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,5,0.044540793,0,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,6,0.058901563,0,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,7,0.053127486,0,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,8,0.028177198,0,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,9,0.025330735,0,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,10,0.040817413,0,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,11,0.08728921,0,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,12,0.021828007,0,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,13,0.29182997,0,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,14,0.4197087,0,0.1,1,10
drill_4mm_22_batch_03_collet_2_14-02-2025,15,0.20306976,0,0.1,1,10
drill_4mm_22_batch_03_collet_2_14-02-2025,16,0.13498457,0,0.1,1,10
drill_4mm_22_batch_03_collet_2_14-02-2025,17,0.294531,0,0.1,1,10
drill_4mm_22_batch_03_collet_2_14-02-2025,18,0.2199421,0,0.1,1,10
drill_4mm_22_batch_03_collet_2_14-02-2025,19,0.19388576,0,0.1,1,10
drill_4mm_22_batch_03_collet_2_14-02-2025,20,0.044608977,0,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,21,0.04678561,1,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,22,0.9253675,1,0.1,0,10
drill_4mm_22_batch_03_collet_2_14-02-2025,23,0.7018958,1,0.1,1,10
drill_4mm_22_batch_03_collet_2_14-02-2025,24,0.76045156,1,0.1,1,10
drill_4mm_23_batch_01_collet_2_14-02-2025,1,0.2122907,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,2,0.019103909,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,3,0.018294865,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,4,0.05260777,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,5,0.1389736,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,6,0.06404581,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,7,0.061157335,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,8,0.009165097,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,9,0.0018444458,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,10,0.08815175,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,11,0.028826093,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,12,0.02987001,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,13,0.1992953,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,14,0.04238752,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,15,0.04088775,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,16,0.01503943,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,17,0.032521624,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,18,0.21761592,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,19,0.024016943,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,20,0.05225078,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,21,0.025380641,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,22,0.09226241,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,23,0.056917395,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,24,0.0669002,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,25,0.020844564,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,26,0.50377274,0,0.20495900511741638,0,13
drill_4mm_23_batch_01_collet_2_14-02-2025,27,0.5154237,0,0.20495900511741638,1,13
drill_4mm_23_batch_01_collet_2_14-02-2025,28,0.7368039,0,0.20495900511741638,1,13
drill_4mm_23_batch_01_collet_2_14-02-2025,29,0.7547556,0,0.20495900511741638,1,13
drill_4mm_23_batch_01_collet_2_14-02-2025,30,0.40172932,0,0.20495900511741638,1,13
drill_4mm_23_batch_01_collet_2_14-02-2025,31,0.34372148,0,0.20495900511741638,1,13
drill_4mm_23_batch_01_collet_2_14-02-2025,32,0.5762345,0,0.20495900511741638,1,13
drill_4mm_23_batch_01_collet_2_14-02-2025,33,0.95196134,1,0.20495900511741638,1,13
drill_4mm_23_batch_01_collet_2_14-02-2025,34,0.6515493,1,0.20495900511741638,1,13
drill_4mm_23_batch_01_collet_2_14-02-2025,35,0.8087057,1,0.20495900511741638,1,13
drill_4mm_23_batch_01_collet_2_14-02-2025,36,0.46596062,1,0.20495900511741638,1,13
drill_4mm_23_batch_01_collet_2_14-02-2025,37,0.31361336,1,0.20495900511741638,1,13
drill_4mm_23_batch_01_collet_2_14-02-2025,38,0.40891287,1,0.20495900511741638,1,13
drill_4mm_23_batch_01_collet_2_14-02-2025,39,0.90586275,1,0.20495900511741638,1,13
drill_4mm_23_batch_01_collet_2_14-02-2025,40,0.93860674,1,0.20495900511741638,1,13
