drill,hole,hybrid_mse,prediction,label
drill_4mm_18,14,4.128105163574219,0,0
drill_4mm_18,15,5.477025032043457,0,0
drill_4mm_18,16,8.094660758972168,0,0
drill_4mm_18,17,11.205567359924316,0,0
drill_4mm_18,18,13.389707565307617,1,0
drill_4mm_18,19,15.7724027633667,1,0
drill_4mm_18,20,10.286836624145508,1,0
drill_4mm_18,21,13.990181922912598,1,0
drill_4mm_18,22,11.396950721740723,1,0
drill_4mm_18,23,20.448022842407227,1,0
drill_4mm_18,24,11.840201377868652,1,0
drill_4mm_18,25,10.490808486938477,1,0
drill_4mm_18,26,8.989898681640625,1,0
drill_4mm_18,27,11.389369010925293,1,0
drill_4mm_18,28,13.407737731933594,1,0
drill_4mm_18,29,13.937426567077637,1,0
drill_4mm_18,30,19.508832931518555,1,0
drill_4mm_18,31,23.010330200195312,1,0
drill_4mm_18,32,28.096942901611328,1,0
drill_4mm_18,33,31.378738403320312,1,0
drill_4mm_18,34,14.190961837768555,1,0
drill_4mm_18,35,13.753996849060059,1,0
drill_4mm_18,36,12.068375587463379,1,0
drill_4mm_18,37,9.390143394470215,1,0
drill_4mm_18,38,10.386730194091797,1,0
drill_4mm_18,39,11.637648582458496,1,0
drill_4mm_18,40,12.590104103088379,1,0
drill_4mm_18,41,14.378190040588379,1,0
drill_4mm_18,42,15.971454620361328,1,0
drill_4mm_18,43,19.521991729736328,1,0
drill_4mm_18,44,21.990310668945312,1,0
drill_4mm_18,45,18.289648056030273,1,0
drill_4mm_18,46,21.863950729370117,1,0
drill_4mm_18,47,24.224241256713867,1,0
drill_4mm_18,48,23.774625778198242,1,0
drill_4mm_18,49,26.19182014465332,1,0
drill_4mm_18,50,26.531789779663086,1,0
drill_4mm_18,51,37.2713623046875,1,0
drill_4mm_18,52,31.115751266479492,1,0
drill_4mm_18,53,52.350101470947266,1,0
drill_4mm_18,54,30.522132873535156,1,0
drill_4mm_18,55,39.45246124267578,1,0
drill_4mm_18,56,42.20856475830078,1,0
drill_4mm_18,57,44.350791931152344,1,0
drill_4mm_18,58,32.029090881347656,1,0
drill_4mm_18,59,32.715476989746094,1,0
drill_4mm_18,60,44.87302017211914,1,0
drill_4mm_18,61,54.30910873413086,1,0
drill_4mm_18,62,63.32887649536133,1,0
drill_4mm_18,63,57.27311325073242,1,0
