drill,hole,hybrid_mse,adaptive_threshold,prediction,label,drill_lead_time
drill_4mm_05_batch_00_collet_1_30-01-2025,106,162.51234436035156,0.9015449285507202,1.0,1,88
drill_4mm_06_batch_00_collet_1_30-01-2025,1,0.0,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,2,0.0,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,3,0.0,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,4,0.0,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,5,0.0,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,6,0.0,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,7,0.0,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,8,0.0,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,9,0.0,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,10,2.9625141620635986,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,11,10.498226165771484,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,12,43.99189758300781,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,13,94.32335662841797,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,14,51.088783264160156,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,15,246.609619140625,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,16,58.42520523071289,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,17,186.71388244628906,2.9625141620635986,0.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,18,72.63431549072266,2.9625141620635986,1.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,19,71.90035247802734,2.9625141620635986,1.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,20,107.0404052734375,2.9625141620635986,1.0,0,7
drill_4mm_06_batch_00_collet_1_30-01-2025,21,96.20384216308594,2.9625141620635986,1.0,1,7
drill_4mm_06_batch_00_collet_1_30-01-2025,22,66.75569152832031,2.9625141620635986,1.0,1,7
drill_4mm_06_batch_00_collet_1_30-01-2025,23,76.8471908569336,2.9625141620635986,1.0,1,7
drill_4mm_06_batch_00_collet_1_30-01-2025,24,70.11624908447266,2.9625141620635986,1.0,1,7
drill_4mm_06_batch_00_collet_1_30-01-2025,25,86.60694885253906,2.9625141620635986,1.0,1,7
drill_4mm_07_batch_00_collet_1_31-01-2025,1,0.0,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,2,0.0,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,3,0.0,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,4,0.0,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,5,0.0,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,6,0.0,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,7,0.0,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,8,0.0,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,9,0.0,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,10,1.2611501216888428,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,11,3.7712490558624268,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,12,19.55736541748047,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,13,22.332700729370117,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,14,19.309429168701172,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,15,27.32884979248047,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,16,42.40998840332031,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,17,73.35433197021484,1.2611501216888428,0.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,18,96.51321411132812,1.2611501216888428,1.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,19,128.5135040283203,1.2611501216888428,1.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,20,101.39264678955078,1.2611501216888428,1.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,21,75.13082885742188,1.2611501216888428,1.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,22,91.88246154785156,1.2611501216888428,1.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,23,80.74429321289062,1.2611501216888428,1.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,24,104.84700775146484,1.2611501216888428,1.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,25,125.21177673339844,1.2611501216888428,1.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,26,141.29486083984375,1.2611501216888428,1.0,0,14
drill_4mm_07_batch_00_collet_1_31-01-2025,27,125.9173583984375,1.2611501216888428,1.0,1,14
drill_4mm_07_batch_00_collet_1_31-01-2025,28,100.35238647460938,1.2611501216888428,1.0,1,14
drill_4mm_07_batch_00_collet_1_31-01-2025,29,77.93907928466797,1.2611501216888428,1.0,1,14
drill_4mm_07_batch_00_collet_1_31-01-2025,30,57.70125961303711,1.2611501216888428,1.0,1,14
drill_4mm_07_batch_00_collet_1_31-01-2025,31,140.71099853515625,1.2611501216888428,1.0,1,14
drill_4mm_07_batch_00_collet_1_31-01-2025,32,108.82609558105469,1.2611501216888428,1.0,1,14
drill_4mm_08_batch_00_collet_1_31-01-2025,1,0.0,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,2,0.0,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,3,0.0,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,4,0.0,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,5,0.0,2.6268868446350098,0.0,0,3
