drill,hole,hybrid_mse,adaptive_threshold,prediction,label,drill_lead_time
drill_4mm_18_batch_01_collet_1_07-02-2025,55,20.135006,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,56,20.715286,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,57,19.591015,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,58,11.230959,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,59,18.729134,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,60,23.396769,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,61,20.783482,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,62,20.299198,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,63,21.161045,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,64,22.780128,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,65,20.703686,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,66,22.40687,0.0017466358,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,67,22.727003,0.0017466358,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,68,17.547762,0.0017466358,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,69,13.809521,0.0017466358,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,70,21.151236,0.0017466358,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,71,23.962627,0.0017466358,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,72,19.127066,0.0017466358,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,73,20.548271,0.0017466358,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,74,21.55473,0.0017466358,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,75,4.8383813,0.0017466358,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,76,15.392314,0.0017466358,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,77,22.575731,0.0017466358,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,78,7.918547,0.0017466358,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,79,16.547176,0.0017466358,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,80,8.807259,0.0017466358,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,81,18.242537,0.0017466358,1.0,1,66
drill_4mm_19_batch_02_collet_1_13-02-2025,1,5.6845678e-05,0.0057393652,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,2,0.00040422272,0.0057393652,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,3,0.0014471004,0.0057393652,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,4,0.005826962,0.0057393652,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,5,0.00091755623,0.0057393652,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,6,1.0678977,0.0057393652,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,7,0.7512627,0.0057393652,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,8,1.7614413,0.0057393652,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,9,1.9979486,0.0057393652,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,10,10.155101,0.0057393652,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,11,5.580258,0.0057393652,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,12,4.1380124,0.0057393652,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,13,4.635526,0.0057393652,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,14,9.7690115,0.0057393652,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,15,5.33891,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,16,13.568254,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,17,13.015505,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,18,13.7371855,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,19,14.676175,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,20,17.151333,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,21,11.996642,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,22,13.488559,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,23,11.2417345,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,24,13.084538,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,25,14.090132,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,26,12.360129,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,27,17.89329,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,28,13.045868,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,29,13.4642725,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,30,11.193099,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,31,12.59033,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,32,11.029458,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,33,11.7349825,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,34,12.9923115,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,35,13.590383,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,36,11.595981,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,37,13.429612,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,38,10.840627,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,39,9.974913,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,40,12.911357,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,41,12.929108,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,42,14.675861,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,43,10.048219,0.0057393652,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,44,14.505159,0.0057393652,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,45,13.092757,0.0057393652,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,46,10.364,0.0057393652,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,47,13.97097,0.0057393652,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,48,16.293156,0.0057393652,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,49,15.250019,0.0057393652,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,50,14.099057,0.0057393652,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,51,13.334209,0.0057393652,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,52,15.114558,0.0057393652,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,53,16.269846,0.0057393652,1.0,1,38
drill_4mm_20_batch_03_collet_1_13-02-2025,1,0.0003394638,0.007930631,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,2,0.008026286,0.007930631,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,3,0.0032435032,0.007930631,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,4,0.00013689046,0.007930631,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,5,0.00014619416,0.007930631,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,6,4.057166,0.007930631,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,7,3.0033503,0.007930631,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,8,2.7599769,0.007930631,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,9,2.5306935,0.007930631,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,10,4.4056053,0.007930631,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,11,3.3285465,0.007930631,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,12,5.234226,0.007930631,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,13,10.31724,0.007930631,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,14,3.731713,0.007930631,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,15,4.645116,0.007930631,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,16,5.109587,0.007930631,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,17,4.0710187,0.007930631,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,18,3.1149235,0.007930631,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,19,3.022661,0.007930631,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,20,3.6378262,0.007930631,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,21,2.8788795,0.007930631,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,22,2.5443356,0.007930631,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,23,4.103643,0.007930631,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,24,6.1100216,0.007930631,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,25,3.8107736,0.007930631,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,26,3.464266,0.007930631,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,27,2.5232563,0.007930631,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,28,3.926614,0.007930631,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,29,5.4800606,0.007930631,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,30,3.6016374,0.007930631,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,31,6.163785,0.007930631,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,32,4.953933,0.007930631,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,33,14.022847,0.007930631,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,34,4.8404007,0.007930631,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,35,8.949212,0.007930631,1.0,1,20
drill_4mm_21_batch_02_collet_2_14-02-2025,1,1.0522847e-05,0.004400537,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,2,0.0002734744,0.004400537,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,3,0.0044267806,0.004400537,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,4,0.003114585,0.004400537,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,5,0.00061260397,0.004400537,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,6,1.5633236,0.004400537,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,7,3.1853514,0.004400537,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,8,4.4563885,0.004400537,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,9,5.4585996,0.004400537,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,10,6.2483716,0.004400537,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,11,4.6420264,0.004400537,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,12,4.8701515,0.004400537,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,13,22.04494,0.004400537,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,14,7.4923043,0.004400537,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,15,5.1758647,0.004400537,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,16,6.015792,0.004400537,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,17,7.0946183,0.004400537,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,18,7.563633,0.004400537,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,19,9.6518955,0.004400537,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,20,7.109928,0.004400537,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,21,6.6663094,0.004400537,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,22,16.070032,0.004400537,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,23,6.1383114,0.004400537,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,24,20.438572,0.004400537,1.0,1,13
drill_4mm_21_batch_02_collet_2_14-02-2025,25,5.757322,0.004400537,1.0,1,13
drill_4mm_21_batch_02_collet_2_14-02-2025,26,20.093613,0.004400537,1.0,1,13
drill_4mm_21_batch_02_collet_2_14-02-2025,27,7.119389,0.004400537,1.0,1,13
drill_4mm_21_batch_02_collet_2_14-02-2025,28,14.070043,0.004400537,1.0,1,13
drill_4mm_22_batch_03_collet_2_14-02-2025,1,3.0044308e-05,0.0018596357,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,2,0.000118737145,0.0018596357,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,3,0.0008585138,0.0018596357,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,4,0.0018800667,0.0018596357,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,5,0.00013948744,0.0018596357,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,6,0.74464697,0.0018596357,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,7,2.7702453,0.0018596357,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,8,3.337657,0.0018596357,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,9,4.543232,0.0018596357,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,10,4.50413,0.0018596357,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,11,4.13553,0.0018596357,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,12,4.1077385,0.0018596357,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,13,3.028761,0.0018596357,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,14,4.4302497,0.0018596357,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,15,3.1340184,0.0018596357,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,16,5.9588633,0.0018596357,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,17,7.117197,0.0018596357,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,18,6.5050087,0.0018596357,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,19,9.573801,0.0018596357,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,20,7.93863,0.0018596357,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,21,12.495509,0.0018596357,1.0,1,9
drill_4mm_22_batch_03_collet_2_14-02-2025,22,17.08924,0.0018596357,1.0,1,9
drill_4mm_22_batch_03_collet_2_14-02-2025,23,24.2972,0.0018596357,1.0,1,9
drill_4mm_22_batch_03_collet_2_14-02-2025,24,20.735136,0.0018596357,1.0,1,9
drill_4mm_23_batch_01_collet_2_14-02-2025,1,4.5428318e-05,0.008180933,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,2,0.00019327166,0.008180933,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,3,0.00067630614,0.008180933,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,4,0.008334088,0.008180933,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,5,0.00022503971,0.008180933,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,6,4.3356876,0.008180933,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,7,4.8048706,0.008180933,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,8,6.7551575,0.008180933,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,9,11.740382,0.008180933,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,10,15.880774,0.008180933,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,11,18.303514,0.008180933,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,12,16.085093,0.008180933,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,13,14.936482,0.008180933,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,14,15.446223,0.008180933,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,15,15.543856,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,16,15.397092,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,17,17.385471,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,18,16.496222,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,19,16.6367,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,20,21.57352,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,21,28.543484,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,22,22.387714,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,23,16.265493,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,24,15.690697,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,25,12.793348,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,26,31.712585,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,27,10.783299,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,28,16.844963,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,29,15.177926,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,30,19.310354,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,31,11.4851055,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,32,15.865196,0.008180933,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,33,27.98685,0.008180933,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,34,13.666371,0.008180933,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,35,12.111889,0.008180933,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,36,19.498348,0.008180933,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,37,19.68172,0.008180933,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,38,32.16613,0.008180933,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,39,15.698081,0.008180933,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,40,15.590867,0.008180933,1.0,1,25
